,area,s_time,num
918,海淀区,09:52:30,11
919,海淀区,09:55:00,3
920,海淀区,10:00:00,5
921,海淀区,10:07:30,5
922,海淀区,10:10:00,2
923,海淀区,10:12:30,3
924,海淀区,10:15:00,4
925,海淀区,10:17:30,8
926,海淀区,10:20:00,4
927,海淀区,10:25:00,6
928,海淀区,10:27:30,4
929,海淀区,10:30:00,6
930,海淀区,10:32:30,4
931,海淀区,10:37:30,4
932,海淀区,10:40:00,4
933,海淀区,10:42:30,9
934,海淀区,10:45:00,14
935,海淀区,10:47:30,5
936,海淀区,10:52:30,5
937,海淀区,10:55:00,13
938,海淀区,10:57:30,22
939,海淀区,11:00:00,12
940,海淀区,11:05:00,4
941,海淀区,11:07:30,2
942,海淀区,11:15:00,4
943,海淀区,11:17:30,3
944,海淀区,11:25:00,5
945,海淀区,11:27:30,8
946,海淀区,11:32:30,5
947,海淀区,11:42:30,8
948,海淀区,12:05:00,1
949,海淀区,12:15:00,5
950,海淀区,12:17:30,9
951,海淀区,12:20:00,2
952,海淀区,12:22:30,9
953,海淀区,12:25:00,8
954,海淀区,12:32:30,3
955,海淀区,12:37:30,4
956,海淀区,12:42:30,4
957,海淀区,12:52:30,5
958,海淀区,12:57:30,19
959,海淀区,13:00:00,4
960,海淀区,13:02:30,11
961,海淀区,13:07:30,10
962,海淀区,13:10:00,20
963,海淀区,13:12:30,14
964,海淀区,13:15:00,5
965,海淀区,13:25:00,24
966,海淀区,13:27:30,10
967,海淀区,13:40:00,7
968,海淀区,13:47:30,12
969,海淀区,13:50:00,5
970,海淀区,13:55:00,3
971,海淀区,13:57:30,4
972,海淀区,14:05:00,2
973,海淀区,14:07:30,3
974,海淀区,14:10:00,4
975,海淀区,14:25:00,8
976,海淀区,14:27:30,2
977,海淀区,14:32:30,5
978,海淀区,14:37:30,4
979,海淀区,14:42:30,4
980,海淀区,14:45:00,4
981,海淀区,14:47:30,8
982,海淀区,14:50:00,3
983,海淀区,14:52:30,1
984,海淀区,14:57:30,7
985,海淀区,15:07:30,2
986,海淀区,15:12:30,3
987,海淀区,15:15:00,5
988,海淀区,15:20:00,1
989,海淀区,15:30:00,4
990,海淀区,15:40:00,1
991,海淀区,15:52:30,1
992,海淀区,16:00:00,9
993,海淀区,16:02:30,4
994,海淀区,16:07:30,1
995,海淀区,16:10:00,4
996,海淀区,16:15:00,5
997,海淀区,16:17:30,4
998,海淀区,16:22:30,1
999,海淀区,16:25:00,1
1000,海淀区,16:27:30,3
1001,海淀区,16:30:00,7
1002,海淀区,16:40:00,10
1003,海淀区,16:45:00,6
1004,海淀区,16:50:00,1
1005,海淀区,16:55:00,5
1006,海淀区,17:05:00,10
1007,海淀区,17:07:30,2
1008,海淀区,17:10:00,3
1009,海淀区,17:20:00,5
1010,海淀区,17:30:00,1
1011,海淀区,17:35:00,9
1012,海淀区,17:40:00,2
1013,海淀区,17:45:00,4
1014,海淀区,17:52:30,3
1015,海淀区,17:55:00,11
1016,海淀区,18:00:00,9
1017,海淀区,18:10:00,4
1018,海淀区,18:15:00,2
1019,海淀区,18:20:00,4
1020,海淀区,18:22:30,10
1021,海淀区,18:32:30,2
1022,海淀区,18:40:00,5
1023,海淀区,18:42:30,5
1024,海淀区,18:45:00,4
1025,海淀区,19:00:00,2
1026,海淀区,19:07:30,2
1027,海淀区,19:32:30,4
1028,海淀区,19:47:30,3
1029,海淀区,19:57:30,8
1030,海淀区,20:00:00,9
1031,海淀区,20:05:00,14
1032,海淀区,20:07:30,5
1033,海淀区,20:10:00,8
1034,海淀区,20:22:30,4
1035,海淀区,20:42:30,4
1036,海淀区,22:12:30,5
1037,海淀区,22:15:00,2
1038,海淀区,22:17:30,3
1039,海淀区,22:55:00,4
1040,涿州市,18:32:30,1
1041,石景山区,05:05:00,1
1042,石景山区,08:47:30,3
1043,石景山区,08:50:00,5
1044,石景山区,10:07:30,4
1045,石景山区,10:25:00,5
1046,石景山区,10:27:30,5
1047,石景山区,10:30:00,4
1048,石景山区,10:32:30,5
1049,石景山区,10:52:30,1
1050,石景山区,10:55:00,9
1051,石景山区,11:47:30,2
1052,石景山区,11:57:30,2
1053,石景山区,12:02:30,8
1054,石景山区,12:12:30,8
1055,石景山区,12:17:30,3
1056,石景山区,12:27:30,3
1057,石景山区,12:32:30,2
1058,石景山区,12:35:00,6
1059,石景山区,12:42:30,3
1060,石景山区,12:47:30,3
1061,石景山区,12:55:00,4
1062,石景山区,12:57:30,3
1063,石景山区,13:02:30,11
1064,石景山区,13:07:30,9
1065,石景山区,13:17:30,4
1066,石景山区,14:45:00,6
1067,石景山区,15:40:00,14
1068,石景山区,15:52:30,2
1069,石景山区,15:55:00,9
1070,石景山区,18:52:30,9
1071,石景山区,18:55:00,18
1072,石景山区,18:57:30,5
1073,石景山区,19:00:00,13
1074,石景山区,19:02:30,2
1075,石景山区,19:27:30,15
1076,石景山区,19:30:00,5
1077,石景山区,19:52:30,5
1078,石景山区,20:15:00,6
1079,西城区,00:05:00,3
1080,西城区,00:12:30,3
1081,西城区,00:15:00,3
1082,西城区,00:20:00,4
1083,西城区,00:22:30,4
1084,西城区,00:35:00,3
1085,西城区,08:02:30,2
1086,西城区,08:12:30,15
1087,西城区,08:15:00,20
1088,西城区,08:27:30,4
1089,西城区,08:30:00,1
1090,西城区,08:32:30,1
1091,西城区,08:35:00,2
1092,西城区,08:47:30,2
1093,西城区,08:52:30,2
1094,西城区,08:55:00,7
1095,西城区,09:35:00,1
1096,西城区,09:47:30,1
1097,西城区,09:50:00,2
1098,西城区,09:55:00,3
1099,西城区,10:20:00,1
1100,西城区,10:25:00,1
1101,西城区,10:37:30,4
1102,西城区,10:40:00,1
1103,西城区,11:00:00,7
1104,西城区,11:07:30,3
1105,西城区,11:17:30,2
1106,西城区,11:25:00,2
1107,西城区,11:35:00,1
1108,西城区,11:37:30,5
1109,西城区,12:00:00,1
1110,西城区,12:02:30,5
1111,西城区,12:12:30,1
1112,西城区,13:20:00,10
1113,西城区,13:25:00,3
1114,西城区,13:40:00,1
1115,西城区,14:17:30,15
1116,西城区,14:22:30,5
1117,西城区,14:32:30,5
1118,西城区,14:45:00,4
1119,西城区,14:52:30,2
1120,西城区,15:02:30,3
1121,西城区,15:07:30,4
1122,西城区,15:10:00,5
1123,西城区,15:15:00,14
1124,西城区,15:20:00,4
1125,西城区,15:30:00,3
1126,西城区,15:40:00,2
1127,西城区,15:52:30,4
1128,西城区,16:22:30,4
1129,西城区,17:20:00,1
1130,西城区,18:37:30,4
1131,西城区,20:17:30,4
1132,西城区,20:22:30,7
1133,西城区,20:25:00,5
1134,西城区,20:32:30,5
1135,西城区,20:35:00,5
1136,西城区,20:37:30,9
1137,西城区,20:40:00,11
1138,西城区,20:47:30,4
1139,西城区,20:50:00,25
1140,西城区,20:52:30,19
1141,西城区,20:55:00,3
1142,西城区,20:57:30,4
1143,西城区,21:20:00,4
1144,西城区,21:22:30,2
1145,西城区,21:32:30,3
1146,西城区,21:35:00,10
1147,西城区,21:37:30,10
1148,西城区,21:40:00,9
1149,西城区,21:47:30,5
1150,西城区,21:50:00,4
1151,西城区,22:00:00,8
1152,西城区,22:02:30,4
1153,西城区,22:07:30,4
1154,西城区,22:12:30,4
1155,西城区,22:15:00,20
1156,西城区,22:17:30,9
1157,西城区,22:20:00,3
1158,西城区,22:37:30,4
1159,西城区,22:40:00,3
1160,西城区,23:00:00,4
1161,西城区,23:02:30,8
1162,西城区,23:27:30,8
1163,西城区,23:30:00,5
1164,西城区,23:35:00,9
1165,通州区,01:57:30,1
1166,通州区,02:00:00,4
1167,通州区,06:40:00,2
1168,通州区,06:50:00,1
1169,通州区,07:07:30,2
1170,通州区,07:25:00,5
1171,通州区,07:57:30,2
1172,通州区,08:10:00,3
1173,通州区,08:15:00,1
1174,通州区,08:32:30,5
1175,通州区,08:35:00,5
1176,通州区,08:45:00,8
1177,通州区,08:47:30,5
1178,通州区,08:52:30,1
1179,通州区,08:55:00,2
1180,通州区,08:57:30,10
1181,通州区,09:00:00,1
1182,通州区,09:15:00,2
1183,通州区,09:20:00,2
1184,通州区,09:47:30,2
1185,通州区,09:50:00,2
1186,通州区,09:52:30,2
1187,通州区,09:55:00,5
1188,通州区,09:57:30,3
1189,通州区,10:15:00,5
1190,通州区,10:25:00,3
1191,通州区,10:37:30,2
1192,通州区,10:40:00,4
1193,通州区,11:02:30,1
1194,通州区,11:05:00,3
1195,通州区,11:50:00,4
1196,通州区,12:02:30,10
1197,通州区,12:22:30,3
1198,通州区,13:00:00,2
1199,通州区,13:10:00,4
1200,通州区,13:22:30,5
1201,通州区,13:30:00,1
1202,通州区,13:42:30,3
1203,通州区,13:50:00,4
1204,通州区,13:57:30,2
1205,通州区,14:05:00,4
1206,通州区,14:07:30,1
1207,通州区,14:20:00,4
1208,通州区,14:30:00,3
1209,通州区,14:35:00,5
1210,通州区,14:37:30,5
1211,通州区,14:40:00,6
1212,通州区,14:45:00,3
1213,通州区,15:00:00,5
1214,通州区,15:25:00,7
1215,通州区,15:30:00,14
1216,通州区,15:42:30,5
1217,通州区,16:02:30,8
1218,通州区,16:05:00,4
1219,通州区,16:25:00,5
1220,通州区,16:32:30,5
1221,通州区,16:40:00,4
1222,通州区,17:00:00,3
1223,通州区,17:12:30,1
1224,通州区,17:42:30,5
1225,通州区,17:52:30,3
1226,通州区,18:30:00,3
1227,通州区,18:45:00,2
1228,通州区,18:52:30,5
1229,通州区,19:20:00,1
1230,通州区,20:27:30,2
1231,通州区,21:00:00,5
1232,通州区,21:07:30,5
1233,通州区,21:45:00,7
1234,通州区,21:52:30,10
1235,通州区,21:57:30,4
1236,通州区,22:07:30,8
1237,门头沟区,10:07:30,1
1238,门头沟区,17:02:30,14
1239,顺义区,06:07:30,3
1240,顺义区,07:45:00,2
1241,顺义区,08:10:00,2
1242,顺义区,09:32:30,3
1243,顺义区,09:57:30,1
1244,顺义区,10:05:00,10
1245,顺义区,10:15:00,5
1246,顺义区,11:35:00,4
1247,顺义区,13:07:30,4
